EngagementID;ContentID;CampaignID;ProductID;ContentType;Likes;Views;Clicks;EngagementDate
1522;45;18;9;NEWSLETTER;644;5739;1980;17.10.2023
1523;32;6;12;NEWSLETTER;226;6263;1098;31.12.2023
1524;36;18;20;SOCIAL MEDIA;430;5734;1326;13.02.2023
1525;50;20;9;NEWSLETTER;42;1323;335;03.04.2024
1526;4;10;4;NEWSLETTER;42;2063;308;28.12.2024
1527;46;7;5;SOCIAL MEDIA;219;3675;1326;25.06.2023
1528;39;17;16;BLOG;302;8505;862;11.06.2023
1529;15;11;1;VIDEO;652;7674;1466;27.04.2023
1530;23;20;15;NEWSLETTER;1;146;14;03.03.2025
1531;38;17;16;VIDEO;0;88;3;03.10.2025
1532;7;19;14;BLOG;8;349;77;24.09.2023
1533;44;1;19;BLOG;0;38;0;17.07.2025
1534;24;10;9;SOCIAL MEDIA;51;1119;272;06.07.2023
1535;21;16;12;BLOG;21;980;103;28.09.2024
1536;14;1;5;SOCIAL MEDIA;278;7082;1186;02.07.2023
1537;25;11;18;SOCIAL MEDIA;7;800;74;29.05.2025
1538;12;8;11;SOCIAL MEDIA;12;1783;118;09.12.2024
1539;16;7;16;NEWSLETTER;0;158;3;15.10.2025
1540;32;14;2;NEWSLETTER;156;5156;903;05.04.2024
1541;18;5;16;BLOG;240;2446;913;19.05.2023
1542;28;6;1;BLOG;19;1541;175;07.03.2025
1543;19;5;11;NEWSLETTER;1;384;38;19.05.2025
1544;26;15;1;SOCIAL MEDIA;61;2791;537;23.09.2024
1545;15;1;6;BLOG;14;1533;161;17.03.2025
1546;18;15;12;BLOG;0;392;14;30.09.2025
1547;30;18;13;NEWSLETTER;126;6316;838;15.01.2023
1548;35;9;5;VIDEO;11;1881;136;26.11.2024
1549;41;7;8;BLOG;14;1741;115;07.10.2024
1550;27;5;15;NEWSLETTER;14;1514;185;28.09.2024
1551;9;12;11;VIDEO;2;159;44;18.02.2024
1552;39;16;17;SOCIAL MEDIA;0;999;18;26.12.2025
1553;3;7;20;NEWSLETTER;0;574;10;20.07.2025
1554;37;6;4;NEWSLETTER;20;1140;246;20.08.2024
1555;30;1;5;NEWSLETTER;0;434;7;30.08.2025
1556;10;5;8;SOCIAL MEDIA;48;1098;188;22.01.2024
1557;47;11;4;BLOG;0;986;48;30.12.2025
1558;37;5;8;NEWSLETTER;0;183;3;08.08.2025
1559;39;8;12;BLOG;12;396;41;08.09.2023
1560;19;3;3;VIDEO;10;240;54;14.05.2023
1561;2;3;15;BLOG;71;3012;309;07.06.2023
1562;31;15;8;BLOG;168;2291;543;05.10.2023
1563;14;12;4;SOCIAL MEDIA;415;7329;1692;09.05.2023
1564;25;5;14;NEWSLETTER;16;1620;119;06.05.2024
1565;4;6;19;BLOG;56;2435;533;11.06.2024
1566;49;19;17;VIDEO;3;550;63;26.01.2025
1567;18;14;6;VIDEO;282;2313;729;19.03.2023
1568;29;8;3;SOCIAL MEDIA;0;559;14;03.06.2025
1569;44;5;3;NEWSLETTER;0;143;7;03.08.2025
1570;37;4;6;BLOG;620;6844;2088;10.11.2023
1571;18;4;17;BLOG;5;645;66;27.04.2025
1572;38;1;17;SOCIAL MEDIA;124;1794;416;26.08.2023
1573;26;3;13;SOCIAL MEDIA;9;166;40;23.05.2024
1574;45;19;5;NEWSLETTER;5;385;24;19.08.2024
1575;22;10;4;BLOG;120;3659;650;16.07.2023
1576;2;15;11;NEWSLETTER;230;2059;688;16.03.2023
1577;20;5;18;SOCIAL MEDIA;1;1082;23;27.07.2025
1578;8;10;10;SOCIAL MEDIA;77;2954;482;02.10.2024
1579;47;9;20;NEWSLETTER;15;618;80;20.06.2024
1580;12;18;4;SOCIAL MEDIA;47;4257;284;04.06.2024
1581;35;12;11;SOCIAL MEDIA;0;785;17;08.11.2025
1582;29;16;4;BLOG;0;672;31;29.10.2025
1583;30;3;1;VIDEO;141;1564;518;28.05.2023
1584;40;4;10;VIDEO;0;634;19;02.11.2025
1585;26;7;1;VIDEO;19;569;149;25.09.2023
1586;26;15;17;BLOG;2;81;17;25.07.2023
1587;44;18;2;BLOG;16;1938;183;23.02.2025
1588;40;2;12;VIDEO;315;4510;1157;03.04.2024
1589;11;19;11;SOCIAL MEDIA;15;445;93;04.03.2024
1590;44;8;11;NEWSLETTER;0;1029;15;04.09.2025
1591;29;6;8;SOCIAL MEDIA;18;245;58;02.01.2024
1592;15;6;20;BLOG;1155;6811;3230;16.01.2023
1593;5;12;2;VIDEO;2;1861;88;28.05.2025
1594;38;6;5;BLOG;30;3057;245;26.06.2024
1595;20;16;20;BLOG;124;5930;564;08.08.2023
1596;34;8;9;VIDEO;263;2764;1031;18.01.2023
1597;13;14;1;VIDEO;112;4135;458;03.08.2023
1598;14;7;19;SOCIAL MEDIA;174;5780;1606;29.01.2023
1599;34;16;20;SOCIAL MEDIA;245;3274;908;25.09.2023
1600;38;11;4;VIDEO;8;2102;166;08.02.2025
1601;44;10;16;NEWSLETTER;2;1003;51;11.08.2025
1602;40;2;9;NEWSLETTER;0;175;4;07.12.2025
1603;40;14;4;VIDEO;36;1482;162;09.04.2024
1604;31;7;5;VIDEO;24;2573;358;17.02.2025
1605;34;6;17;BLOG;63;3500;341;20.09.2024
1606;8;9;4;BLOG;42;2950;364;11.09.2024
1607;7;20;16;NEWSLETTER;198;3582;716;08.11.2023
1608;19;8;3;BLOG;97;4345;844;15.08.2024
1609;39;4;2;SOCIAL MEDIA;3;2108;97;08.04.2025
1610;38;8;20;SOCIAL MEDIA;380;2861;964;31.05.2023
1611;17;17;1;SOCIAL MEDIA;14;1007;115;20.02.2025
1612;24;11;13;SOCIAL MEDIA;68;3619;417;11.08.2024
1613;24;19;4;NEWSLETTER;10;730;65;12.01.2025
1614;23;7;17;NEWSLETTER;51;2410;366;20.10.2024
1615;1;7;16;BLOG;0;813;11;09.12.2025
1616;2;11;7;SOCIAL MEDIA;136;4737;445;17.12.2023
1617;1;14;12;BLOG;329;7361;1919;19.05.2023
1618;40;14;4;VIDEO;0;1086;27;24.07.2025
1619;33;9;18;BLOG;0;906;18;28.12.2025
1620;1;12;12;BLOG;535;6216;1342;13.04.2023
1621;10;1;5;NEWSLETTER;8;1670;110;19.01.2025
1622;35;17;12;NEWSLETTER;664;7503;2606;05.02.2023
1623;28;8;1;VIDEO;1;766;19;20.05.2025
1624;39;7;7;BLOG;167;4123;840;25.04.2023
1625;27;10;16;SOCIAL MEDIA;86;2289;420;08.08.2024
1626;43;10;14;VIDEO;21;1749;213;30.03.2025
1627;40;12;13;SOCIAL MEDIA;9;2347;78;21.01.2025
1628;3;7;17;BLOG;6;2702;95;05.03.2025
1629;21;12;7;NEWSLETTER;1;331;25;18.07.2025
1630;39;13;15;BLOG;673;8455;2832;15.04.2023
1631;29;14;11;BLOG;2;878;34;24.11.2024
1632;34;7;4;NEWSLETTER;3;1608;61;05.07.2025
1633;45;8;14;NEWSLETTER;66;2259;526;02.08.2024
1634;16;11;6;SOCIAL MEDIA;21;1880;261;24.02.2025
1635;12;6;19;VIDEO;6;1149;74;03.03.2025
1636;47;10;19;SOCIAL MEDIA;175;3394;1017;26.12.2023
1637;27;10;16;VIDEO;37;3353;586;03.06.2024
1638;3;6;4;VIDEO;195;3441;986;26.09.2023
1639;44;20;9;NEWSLETTER;208;6434;801;15.03.2023
1640;19;17;3;NEWSLETTER;23;1529;224;28.02.2023
1641;29;4;18;NEWSLETTER;1;1114;56;17.08.2025
1642;22;8;7;SOCIAL MEDIA;0;714;18;21.07.2025
1643;42;10;20;VIDEO;1;285;22;05.07.2025
1644;14;15;15;SOCIAL MEDIA;511;9091;3366;02.02.2023
1645;4;2;14;VIDEO;343;7207;1077;14.08.2023
1646;14;16;6;VIDEO;128;2395;759;19.01.2024
1647;31;3;16;SOCIAL MEDIA;47;2071;279;03.07.2024
1648;17;15;16;NEWSLETTER;14;2156;167;30.12.2024
1649;40;1;10;NEWSLETTER;0;852;14;29.11.2025
1650;12;15;6;BLOG;567;6491;1349;07.01.2023
1651;16;19;2;BLOG;6;1186;128;14.12.2024
1652;21;1;19;NEWSLETTER;407;2403;889;17.03.2023
1653;39;3;4;VIDEO;0;403;4;17.09.2025
1654;39;20;10;BLOG;351;3864;825;04.05.2023
1655;25;12;12;SOCIAL MEDIA;0;200;4;18.10.2025
1656;20;8;2;SOCIAL MEDIA;0;997;17;11.09.2025
1657;40;2;10;SOCIAL MEDIA;5;2671;150;02.11.2024
1658;33;14;16;VIDEO;287;3933;1509;08.09.2023
1659;31;5;4;SOCIAL MEDIA;3;664;74;26.03.2025
1660;43;15;8;VIDEO;17;1621;137;27.02.2025
1661;4;13;15;SOCIAL MEDIA;0;875;33;02.12.2025
1662;11;14;10;VIDEO;436;7255;1085;12.04.2023
1663;44;7;5;BLOG;1;907;34;23.04.2025
1664;49;15;1;BLOG;33;473;135;11.01.2024
1665;17;13;6;SOCIAL MEDIA;70;4362;388;24.03.2024
1666;3;5;2;SOCIAL MEDIA;0;106;6;13.03.2025
1667;12;3;7;SOCIAL MEDIA;0;210;2;03.10.2025
1668;36;6;12;VIDEO;0;384;15;06.11.2025
1669;33;7;13;SOCIAL MEDIA;135;5672;1412;07.06.2023
1670;45;18;7;BLOG;12;754;90;14.01.2025
1671;19;9;11;SOCIAL MEDIA;317;6328;1226;05.11.2023
1672;13;1;17;VIDEO;137;5421;1005;19.07.2023
1673;21;14;10;BLOG;0;879;22;11.11.2025
1674;28;11;7;SOCIAL MEDIA;17;3430;228;05.05.2024
1675;40;15;3;SOCIAL MEDIA;9;1717;102;29.05.2025
1676;31;17;12;SOCIAL MEDIA;132;929;344;22.05.2023
1677;18;5;5;BLOG;10;3170;236;26.12.2024
1678;25;20;17;NEWSLETTER;10;1857;210;08.04.2025
1679;23;2;2;SOCIAL MEDIA;1;858;38;16.08.2025
1680;50;16;20;NEWSLETTER;920;5682;2221;25.02.2023
1681;32;12;7;VIDEO;4;681;61;27.05.2025
1682;3;4;3;SOCIAL MEDIA;86;1860;361;27.07.2023
1683;1;5;11;BLOG;626;7735;2945;11.03.2023
1684;12;18;6;SOCIAL MEDIA;21;2451;151;25.11.2024
1685;28;3;2;NEWSLETTER;1;349;20;22.07.2025
1686;14;2;16;BLOG;234;7492;1801;09.04.2023
1687;46;2;2;VIDEO;7;229;30;25.04.2024
1688;41;15;17;SOCIAL MEDIA;33;1889;173;27.08.2023
1689;36;2;13;VIDEO;10;1171;185;27.08.2024
1690;22;7;18;VIDEO;0;760;21;24.10.2025
1691;30;5;7;BLOG;1;914;63;19.07.2025
1692;10;6;15;SOCIAL MEDIA;119;3662;918;17.02.2023
1693;4;6;11;VIDEO;12;1148;226;08.09.2024
1694;23;16;20;NEWSLETTER;69;5017;718;28.11.2023
1695;41;9;3;BLOG;16;3072;197;12.07.2024
1696;10;2;15;NEWSLETTER;40;5719;366;25.03.2024
1697;3;16;1;NEWSLETTER;154;4724;1111;03.07.2023
1698;38;3;7;SOCIAL MEDIA;607;6408;2800;18.04.2023
1699;15;16;11;NEWSLETTER;15;3158;220;29.08.2024
1700;7;5;2;BLOG;2;286;20;07.05.2025
1701;23;11;16;VIDEO;51;3614;230;22.08.2024
1702;46;13;4;VIDEO;196;4874;986;29.06.2024
1703;11;4;1;NEWSLETTER;1;848;67;07.04.2025
1704;3;5;6;NEWSLETTER;38;1493;176;28.09.2023
1705;31;5;8;SOCIAL MEDIA;502;9142;1364;26.03.2023
1706;37;4;14;VIDEO;0;203;9;23.12.2025
1707;15;12;13;NEWSLETTER;2;481;38;24.05.2025
1708;12;3;16;NEWSLETTER;7;3013;94;31.01.2025
1709;32;16;14;VIDEO;93;2386;518;30.04.2023
1710;6;20;10;NEWSLETTER;17;1769;180;30.04.2025
1711;31;7;10;VIDEO;8;603;81;01.03.2025
1712;10;9;7;SOCIAL MEDIA;39;3117;348;18.07.2024
1713;38;13;12;NEWSLETTER;23;2078;136;12.12.2024
1714;19;19;8;BLOG;80;3635;346;21.05.2024
1715;12;11;15;BLOG;1151;9195;3901;14.02.2023
1716;44;1;2;BLOG;3;295;29;31.12.2024
1717;1;13;19;SOCIAL MEDIA;7;1924;136;01.03.2025
1718;21;3;12;SOCIAL MEDIA;79;3552;882;27.06.2024
1719;31;5;17;BLOG;112;3043;538;13.07.2024
1720;19;7;20;SOCIAL MEDIA;13;1846;158;17.08.2024
1721;16;19;9;SOCIAL MEDIA;83;6906;541;25.08.2023
1722;10;7;16;NEWSLETTER;83;3699;432;01.03.2024
1723;43;13;5;SOCIAL MEDIA;26;2177;230;06.12.2024
1724;42;14;17;VIDEO;169;2080;467;28.10.2023
1725;13;13;13;VIDEO;119;1557;401;09.09.2023
1726;24;2;19;VIDEO;145;3831;535;26.04.2023
1727;16;3;11;BLOG;241;4127;965;30.07.2023
1728;6;5;6;SOCIAL MEDIA;49;2951;369;30.12.2024
1729;24;19;19;SOCIAL MEDIA;202;3437;810;25.03.2024
1730;48;8;15;BLOG;2;1278;40;20.04.2025
1731;20;19;6;NEWSLETTER;0;556;24;29.09.2025
1732;48;3;6;SOCIAL MEDIA;19;2811;228;13.02.2025
1733;23;17;3;BLOG;7;1770;87;13.09.2024
1734;4;11;20;SOCIAL MEDIA;2;776;49;05.07.2025
1735;7;12;1;SOCIAL MEDIA;176;4302;1198;02.08.2023
1736;38;5;10;BLOG;358;5638;2300;19.06.2023
1737;20;6;10;BLOG;5;1043;146;27.01.2025
1738;18;10;20;SOCIAL MEDIA;2;364;27;10.06.2025
1739;44;11;1;VIDEO;52;1693;235;13.05.2024
1740;11;1;13;VIDEO;1;1282;68;23.05.2025
1741;13;15;16;BLOG;1181;7359;2674;14.03.2023
1742;36;1;20;VIDEO;64;508;139;23.01.2023
1743;38;12;20;SOCIAL MEDIA;32;1955;183;16.02.2024
1744;47;7;6;NEWSLETTER;376;6624;1044;16.05.2023
1745;26;19;16;SOCIAL MEDIA;77;4093;835;08.05.2024
1746;41;10;4;NEWSLETTER;14;825;160;05.10.2024
1747;43;9;6;BLOG;0;601;22;29.08.2025
1748;4;11;2;NEWSLETTER;32;2365;178;16.03.2024
1749;18;2;1;BLOG;129;3912;677;18.10.2024
1750;26;12;13;NEWSLETTER;17;2760;118;19.12.2024
1751;4;8;12;NEWSLETTER;58;1237;340;27.07.2023
1752;37;10;7;NEWSLETTER;46;1765;373;16.12.2023
1753;47;17;2;SOCIAL MEDIA;210;4758;863;07.03.2024
1754;49;15;12;NEWSLETTER;365;6821;1786;14.11.2023
1755;23;15;11;BLOG;60;1901;209;25.11.2023
1756;29;13;10;SOCIAL MEDIA;316;2702;848;05.08.2023
1757;46;14;2;VIDEO;0;479;18;09.10.2025
1758;25;20;11;SOCIAL MEDIA;447;6840;1294;26.09.2023
1759;38;19;8;NEWSLETTER;3;301;33;25.08.2024
1760;45;10;6;BLOG;218;4504;803;11.05.2024
1761;46;7;20;VIDEO;28;741;214;17.03.2024
1762;47;13;5;VIDEO;0;571;13;25.07.2025
1763;37;18;13;SOCIAL MEDIA;303;4562;960;05.09.2023
1764;37;18;18;SOCIAL MEDIA;38;2242;328;11.01.2025
1765;27;4;16;BLOG;12;1701;146;01.01.2025
1766;28;10;3;VIDEO;223;3633;878;27.10.2023
1767;21;6;14;VIDEO;10;896;69;24.09.2024
1768;30;5;14;VIDEO;397;5074;1437;03.02.2024
1769;4;17;18;VIDEO;3;1799;94;15.02.2025
1770;5;8;1;NEWSLETTER;0;558;7;07.10.2025
1771;13;17;3;NEWSLETTER;46;3384;371;18.12.2024
1772;29;20;6;SOCIAL MEDIA;22;2050;269;10.08.2024
1773;32;8;19;VIDEO;0;480;6;14.12.2025
1774;23;19;11;NEWSLETTER;1;705;29;14.08.2025
1775;9;15;17;NEWSLETTER;0;532;20;26.09.2025
1776;42;2;2;NEWSLETTER;33;2859;232;26.06.2024
1777;45;3;3;BLOG;3;640;61;10.04.2024
1778;37;5;20;SOCIAL MEDIA;176;3264;474;04.06.2023
1779;29;11;20;NEWSLETTER;359;7688;2234;26.08.2023
1780;10;6;17;BLOG;0;743;14;03.10.2025
1781;7;13;13;VIDEO;317;3042;749;21.05.2023
1782;34;7;12;SOCIAL MEDIA;18;929;161;27.09.2024
1783;16;11;14;NEWSLETTER;436;5153;1276;29.08.2023
1784;22;1;7;BLOG;8;1699;130;25.04.2025
1785;46;20;7;SOCIAL MEDIA;846;6879;2422;13.07.2023
1786;39;9;9;NEWSLETTER;72;1455;231;22.03.2023
1787;33;3;11;SOCIAL MEDIA;0;252;8;19.06.2025
1788;28;13;15;SOCIAL MEDIA;242;7447;2462;18.08.2023
1789;4;14;14;BLOG;0;30;0;15.11.2025
1790;41;5;5;SOCIAL MEDIA;114;3289;440;08.05.2024
1791;37;12;8;VIDEO;150;4835;872;21.01.2024
1792;45;5;15;SOCIAL MEDIA;657;5903;2396;11.07.2023
1793;49;5;7;BLOG;37;852;251;06.09.2023
1794;25;9;8;VIDEO;277;5150;1425;21.04.2024
1795;6;4;8;SOCIAL MEDIA;0;383;4;07.12.2025
1796;4;6;5;BLOG;27;1638;328;23.08.2024
1797;19;18;19;VIDEO;0;367;15;11.07.2025
1798;6;5;4;BLOG;304;2869;875;05.06.2023
1799;47;13;10;SOCIAL MEDIA;92;2802;723;27.04.2023
1800;1;18;16;NEWSLETTER;192;4274;894;11.09.2024
1801;14;16;12;SOCIAL MEDIA;739;8806;3547;09.03.2023
1802;11;11;5;NEWSLETTER;31;2267;336;18.11.2024
1803;36;17;8;SOCIAL MEDIA;271;5407;2398;05.03.2023
1804;39;8;3;SOCIAL MEDIA;252;6258;2159;05.11.2023
1805;2;6;1;SOCIAL MEDIA;144;3412;947;24.04.2024
1806;34;5;7;NEWSLETTER;836;8859;2675;28.02.2023
1807;35;1;3;SOCIAL MEDIA;4;255;39;16.01.2025
1808;24;19;7;SOCIAL MEDIA;148;4480;1057;16.05.2024
1809;16;1;7;VIDEO;1;490;40;14.06.2025
1810;20;12;7;VIDEO;116;7352;781;02.09.2023
1811;31;14;13;BLOG;356;5849;1010;18.06.2023
1812;29;11;2;VIDEO;55;2920;501;09.11.2024
1813;12;12;14;BLOG;200;4543;1407;09.02.2024
1814;6;3;15;BLOG;0;89;1;25.10.2025
1815;49;3;12;VIDEO;0;627;21;28.11.2025
1816;1;19;13;SOCIAL MEDIA;147;1722;811;03.02.2023
1817;40;8;3;NEWSLETTER;412;4437;1178;15.04.2023
1818;28;3;2;BLOG;31;1246;241;23.05.2024
1819;14;4;2;SOCIAL MEDIA;139;3562;446;14.11.2023
1820;23;13;11;SOCIAL MEDIA;66;2774;480;13.07.2024
1821;24;3;15;VIDEO;4;683;50;01.06.2025
1822;45;5;15;VIDEO;47;424;131;26.08.2023
1823;9;18;17;SOCIAL MEDIA;729;7126;2167;19.09.2023
1824;15;15;7;BLOG;0;112;2;05.11.2025
1825;15;6;12;BLOG;0;647;22;11.11.2025
1826;21;13;20;VIDEO;1;724;54;03.02.2025
1827;21;2;11;VIDEO;5;465;48;31.03.2025
1828;6;14;14;SOCIAL MEDIA;5;1739;68;09.06.2025
1829;14;7;18;BLOG;2;178;22;31.08.2024
1830;48;4;5;SOCIAL MEDIA;45;1193;245;16.09.2024
1831;9;9;5;VIDEO;402;3517;1347;13.03.2023
1832;24;1;16;SOCIAL MEDIA;0;279;5;14.11.2025
1833;14;17;1;NEWSLETTER;5;972;70;09.01.2025
1834;39;9;14;NEWSLETTER;472;6406;1474;14.12.2023
1835;8;9;4;BLOG;8;1289;78;10.04.2025
1836;28;17;20;SOCIAL MEDIA;164;3803;499;01.03.2023
1837;5;12;16;BLOG;39;1042;241;09.04.2023
1838;42;20;1;BLOG;0;157;6;16.11.2025
1839;29;16;2;BLOG;4;837;57;16.01.2024
1840;32;12;3;BLOG;774;9107;1947;31.01.2023
1841;27;6;5;VIDEO;313;2322;721;08.05.2023
1842;39;20;16;VIDEO;131;3222;526;19.12.2023
1843;7;12;13;VIDEO;0;739;25;01.12.2025
1844;26;12;17;SOCIAL MEDIA;0;884;20;02.08.2025
1845;2;15;13;BLOG;1;924;21;26.05.2025
1846;7;3;16;SOCIAL MEDIA;74;955;296;15.11.2023
1847;36;1;8;SOCIAL MEDIA;0;1043;13;31.08.2025
1848;47;2;11;VIDEO;6;1619;68;04.01.2025
1849;32;16;1;NEWSLETTER;60;2856;591;09.09.2024
1850;47;9;13;VIDEO;997;7877;2784;02.02.2023
1851;14;17;7;BLOG;290;6352;1232;18.01.2024
1852;46;8;17;VIDEO;4;266;29;15.12.2024
1853;47;5;13;VIDEO;227;7901;1266;28.01.2023
1854;23;7;19;BLOG;7;1904;164;24.11.2024
1855;9;6;6;BLOG;129;1746;523;17.02.2023
1856;25;17;10;BLOG;2;1267;41;10.08.2025
1857;3;9;14;NEWSLETTER;1;423;18;18.06.2025
1858;27;18;9;VIDEO;0;575;21;25.08.2025
1859;16;2;4;SOCIAL MEDIA;0;205;6;28.08.2025
1860;1;15;16;BLOG;1203;7759;3142;29.05.2023
1861;33;17;6;SOCIAL MEDIA;0;476;17;19.12.2025
1862;5;15;13;VIDEO;0;417;16;06.09.2025
1863;29;9;14;NEWSLETTER;33;3984;702;15.10.2024
1864;9;6;20;BLOG;166;5207;1548;10.12.2023
1865;39;1;17;SOCIAL MEDIA;51;781;226;04.02.2024
1866;4;11;8;NEWSLETTER;12;1459;110;14.02.2025
1867;46;11;5;BLOG;126;2772;567;16.08.2024
1868;9;2;17;BLOG;61;3875;494;03.04.2024
1869;43;5;16;NEWSLETTER;0;342;4;14.09.2025
1870;49;13;19;BLOG;300;3178;819;25.04.2023
1871;28;13;15;VIDEO;17;1438;101;18.07.2024
1872;40;10;9;NEWSLETTER;223;6584;1179;03.10.2023
1873;19;13;7;NEWSLETTER;0;735;35;28.10.2025
1874;22;4;11;VIDEO;175;4160;839;02.03.2024
1875;38;18;12;BLOG;85;4208;483;27.08.2024
1876;6;17;3;VIDEO;1;740;26;25.03.2025
1877;14;17;11;BLOG;0;77;7;13.05.2025
1878;10;13;5;BLOG;272;7350;770;19.07.2023
1879;26;4;5;VIDEO;6;2165;111;09.01.2025
1880;50;8;9;NEWSLETTER;0;237;18;13.03.2025
1881;19;17;13;VIDEO;24;3848;369;23.05.2024
1882;43;18;18;BLOG;0;356;8;29.04.2025
1883;45;12;7;SOCIAL MEDIA;0;237;5;12.08.2025
1884;11;18;15;BLOG;0;113;4;24.09.2025
1885;41;18;10;NEWSLETTER;57;3685;468;30.04.2024
1886;13;7;11;VIDEO;63;2366;396;10.08.2023
1887;36;16;4;SOCIAL MEDIA;49;1316;339;01.06.2024
1888;15;17;10;VIDEO;0;50;2;18.12.2025
1889;48;6;4;VIDEO;0;32;2;09.07.2025
1890;40;8;15;BLOG;553;7140;1615;04.09.2023
1891;40;16;2;VIDEO;151;4340;570;30.12.2023
1892;20;4;14;SOCIAL MEDIA;0;401;10;30.03.2025
1893;42;8;20;SOCIAL MEDIA;48;1880;333;05.08.2024
1894;34;16;13;SOCIAL MEDIA;262;5488;1144;24.12.2023
1895;50;5;10;NEWSLETTER;254;6292;1058;18.10.2023
1896;33;1;3;SOCIAL MEDIA;5;866;96;24.11.2024
1897;5;18;14;NEWSLETTER;4;351;28;05.12.2023
1898;14;19;7;BLOG;2;542;33;22.03.2025
1899;22;9;14;SOCIAL MEDIA;169;2152;643;13.05.2023
1900;45;1;3;SOCIAL MEDIA;34;868;205;05.07.2024
1901;33;20;2;NEWSLETTER;7;992;102;28.03.2025
1902;13;10;3;BLOG;87;4584;907;28.07.2023
1903;46;20;16;NEWSLETTER;1;680;21;12.09.2025
1904;28;3;10;VIDEO;25;3186;250;07.10.2023
1905;27;13;1;SOCIAL MEDIA;1016;6524;2422;20.05.2023
1906;25;1;15;SOCIAL MEDIA;11;1627;185;20.03.2025
1907;9;5;17;BLOG;27;791;200;21.02.2024
1908;22;4;11;SOCIAL MEDIA;2;261;18;19.09.2024
1909;23;12;15;SOCIAL MEDIA;171;5160;657;31.12.2023
1910;36;7;8;SOCIAL MEDIA;44;851;327;11.07.2023
1911;38;5;14;NEWSLETTER;108;3395;399;08.04.2023
1912;43;8;10;VIDEO;36;1123;137;05.09.2023
1913;28;4;7;NEWSLETTER;0;509;9;09.07.2025
1914;13;4;6;NEWSLETTER;142;3935;1057;12.03.2024
1915;17;6;10;BLOG;167;1556;465;04.05.2023
1916;35;14;15;VIDEO;188;5893;689;02.03.2024
1917;38;6;18;NEWSLETTER;110;6000;923;05.12.2023
1918;4;2;12;SOCIAL MEDIA;136;5318;662;29.12.2023
1919;32;7;9;BLOG;0;589;18;22.09.2025
1920;4;8;8;NEWSLETTER;112;5164;655;17.04.2024
1921;11;8;3;SOCIAL MEDIA;4;1300;58;29.11.2024
1922;32;16;13;VIDEO;362;9102;2705;11.03.2023
1923;3;9;19;SOCIAL MEDIA;0;321;8;17.10.2025
1924;17;16;12;SOCIAL MEDIA;35;1393;233;10.08.2024
1925;47;13;15;BLOG;7;1324;169;26.01.2025
1926;42;7;12;VIDEO;42;3180;297;21.09.2024
1927;44;9;5;BLOG;33;1833;274;28.06.2024
1928;13;5;17;VIDEO;2;452;39;14.06.2025
1929;33;16;6;VIDEO;235;4748;1178;10.10.2023
1930;25;15;13;VIDEO;22;2303;490;19.09.2024
1931;43;7;1;SOCIAL MEDIA;501;3953;1506;02.09.2023
1932;28;4;15;SOCIAL MEDIA;1;1049;29;19.07.2025
1933;33;11;20;VIDEO;96;6067;1230;02.10.2023
1934;19;14;9;BLOG;205;6707;868;24.08.2023
1935;40;6;17;VIDEO;0;882;18;01.10.2025
1936;32;5;7;BLOG;10;2073;126;14.02.2025
1937;14;5;5;BLOG;0;193;3;16.10.2025
1938;33;19;18;NEWSLETTER;28;1532;267;28.11.2024
1939;34;15;1;NEWSLETTER;25;569;131;17.07.2024
1940;38;6;7;VIDEO;0;207;4;17.11.2025
1941;7;2;6;BLOG;14;2908;195;19.10.2024
1942;19;2;5;VIDEO;249;6758;1704;29.11.2023
1943;48;18;7;VIDEO;3;400;18;20.11.2024
1944;41;9;1;VIDEO;2;1396;54;07.12.2024
1945;28;11;8;NEWSLETTER;121;4996;1341;14.04.2024
1946;4;15;14;NEWSLETTER;7;672;68;14.04.2025
1947;3;15;1;NEWSLETTER;31;423;115;22.10.2023
1948;29;1;4;SOCIAL MEDIA;10;1781;115;24.08.2024
1949;40;13;2;NEWSLETTER;0;136;2;16.10.2025
1950;35;16;13;SOCIAL MEDIA;21;1218;181;04.10.2024
1951;21;7;1;BLOG;165;4890;1495;06.01.2024
1952;33;9;8;VIDEO;56;1756;487;17.04.2024
1953;47;13;11;SOCIAL MEDIA;2;472;35;17.03.2024
1954;50;20;19;SOCIAL MEDIA;325;7238;1239;06.08.2023
1955;3;10;12;VIDEO;1;1078;51;11.08.2025
1956;41;7;8;BLOG;6;496;45;05.01.2025
1957;23;18;6;NEWSLETTER;0;220;3;17.09.2025
1958;27;16;9;NEWSLETTER;7;1798;89;14.04.2025
1959;31;18;5;SOCIAL MEDIA;160;3700;768;04.08.2024
1960;37;17;20;SOCIAL MEDIA;0;262;4;16.09.2025
1961;44;12;20;BLOG;193;6214;1844;25.10.2023
1962;26;17;5;SOCIAL MEDIA;53;3736;311;15.06.2024
1963;6;16;7;NEWSLETTER;0;130;11;31.05.2025
1964;7;14;18;BLOG;50;6270;563;07.09.2023
1965;4;3;15;BLOG;59;3239;491;14.12.2024
1966;24;4;11;NEWSLETTER;8;1001;89;26.05.2025
1967;14;11;20;SOCIAL MEDIA;0;358;7;01.11.2025
1968;5;17;1;NEWSLETTER;41;2101;204;03.03.2024
1969;10;7;6;NEWSLETTER;78;2369;568;01.12.2023
1970;20;5;4;SOCIAL MEDIA;0;580;12;13.11.2025
